
code,longitude,bathrooms,garage,price_by_sqm,condominio,rent,agent_number,area,agent,district,rooms,iptu,url,suites,latitude,price,title,condominium_fee,address,area_total
,-34.893363,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1115000-id-84887544/,,-8.110726,1115000,"Apartamento na Rua Professor Rui Batista, 78, Boa Viagem em Recife, por R$ 1.115.000 - VivaReal",R$ 811,"Rua Professor Rui Batista, 78 - Boa Viagem, Recife - PE",
,-34.892545,,,,,,,137,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-137m2-venda-RS900000-id-84295281/,,-8.106533,900000,"Apartamento na Rua Aviador Severiano Lins, 18, Boa Viagem em Recife, por R$ 900.000 - VivaReal",R$ 1,"Rua Aviador Severiano Lins, 18 - Boa Viagem, Recife - PE",
,-34.906851,,,,,,,126,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-126m2-venda-RS420000-id-79487425/,,-8.141781,420000,"Apartamento na Rua Professor Augusto Lins e Silva, 626, Boa Viagem em Recife, por R$ 420.000 - VivaReal",R$ 900,"Rua Professor Augusto Lins e Silva, 626 - Boa Viagem, Recife - PE",
,-34.906925,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS560000-id-88217157/,,-8.142918,560000,"Apartamento na Rua Professor Augusto Lins e Silva, 621, Boa Viagem em Recife, por R$ 560.000 - VivaReal",R$ 750,"Rua Professor Augusto Lins e Silva, 621 - Boa Viagem, Recife - PE",
,-34.905502,,,,,,,128,,,,R$ 2.200,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS810000-id-81682825/,,-8.141452,810000,"Apartamento na Rua Mario Souto Maior, 82, Boa Viagem em Recife, por R$ 810.000 - VivaReal",R$ 900,"Rua Mario Souto Maior, 82 - Boa Viagem, Recife - PE",
,-34.905502,,,,,,,128,,,,R$ 2.200,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS800000-id-81682853/,,-8.141452,800000,"Apartamento na Rua Mario Souto Maior, 82, Boa Viagem em Recife, por R$ 800.000 - VivaReal",R$ 900,"Rua Mario Souto Maior, 82 - Boa Viagem, Recife - PE",
,-34.905391,,,,,,,142,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-142m2-venda-RS877300-id-85122032/,,-8.134448,877300,"Apartamento na Rua José Paraíso, 317, Boa Viagem em Recife, por R$ 877.300 - VivaReal",,"Rua José Paraíso, 317 - Boa Viagem, Recife - PE",
,-34.905391,,,,,,,142,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-142m2-venda-RS872600-id-85122027/,,-8.134448,872600,"Apartamento na Rua José Paraíso, 317, Boa Viagem em Recife, por R$ 872.600 - VivaReal",,"Rua José Paraíso, 317 - Boa Viagem, Recife - PE",
,-34.893829,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1125000-id-84128617/,,-8.11043,1125000,"Apartamento na Rua Professor Rui Batista, 1, Boa Viagem em Recife, por R$ 1.125.000 - VivaReal",R$ 700,"Rua Professor Rui Batista, 1 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS602000-id-85427271/,,-8.108419,602000,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 602.000 - VivaReal",,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS600500-id-85427292/,,-8.108419,600500,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 600.500 - VivaReal",,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS605000-id-85427455/,,-8.108419,605000,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 605.000 - VivaReal",,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 7,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS2420000-id-85724249/,,-8.101112,2420000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 2.420.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 717,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS2490000-id-85724267/,,-8.101112,2490000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 2.490.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 717,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS2480000-id-85724264/,,-8.101112,2480000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 2.480.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.891339,,,,,,,182,,,,R$ 350,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-182m2-venda-RS1400000-id-79993247/,,-8.111338,1400000,"Apartamento na Rua Dona Benvinda de Farias, 159, Boa Viagem em Recife, por R$ 1.400.000 - VivaReal",R$ 1.100,"Rua Dona Benvinda de Farias, 159 - Boa Viagem, Recife - PE",
,-34.897658,,,,,,,95,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-95m2-venda-RS560000-id-86775908/,,-8.11681,560000,"Apartamento na Rua Félix de Brito e Melo, Boa Viagem em Recife, por R$ 560.000 - VivaReal",,"Rua Félix de Brito e Melo - Boa Viagem, Recife - PE",
,-34.897658,,,,,,,95,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-95m2-venda-RS562000-id-86775931/,,-8.11681,562000,"Apartamento na Rua Félix de Brito e Melo, Boa Viagem em Recife, por R$ 562.000 - VivaReal",,"Rua Félix de Brito e Melo - Boa Viagem, Recife - PE",
,-34.886174,,,,,,,181,,,,R$ 717,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS2460000-id-85503548/,,-8.101112,2460000,"Apartamento na Rua Baltazar Pereira, 100, Boa Viagem em Recife, por R$ 2.460.000 - VivaReal",R$ 1.765,"Rua Baltazar Pereira, 100 - Boa Viagem, Recife - PE",
,-34.902704,,,,,,,71,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-71m2-venda-RS385000-id-87214438/,,-8.126764,385000,"Apartamento na Rua Dom José Lopes, 416, Boa Viagem em Recife, por R$ 385.000 - VivaReal",R$ 590,"Rua Dom José Lopes, 416 - Boa Viagem, Recife - PE",
,-34.906003,,,,,,,60,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-60m2-venda-RS285000-id-86004687/,,-8.127395,285000,"Apartamento na Rua General Americano Freire, 780, Boa Viagem em Recife, por R$ 285.000 - VivaReal",,"Rua General Americano Freire, 780 - Boa Viagem, Recife - PE",
,-34.89532,,,,,,,220,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-220m2-venda-RS1250000-id-85326926/,,-8.119069,1250000,"Apartamento na Rua dos Navegantes, 1541, Boa Viagem em Recife, por R$ 1.250.000 - VivaReal",,"Rua dos Navegantes, 1541 - Boa Viagem, Recife - PE",
,-34.893042,,,,,,,137,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-137m2-venda-RS900000-id-81733745/,,-8.107489,900000,"Apartamento na Rua Aviador Severiano Lins, 140, Boa Viagem em Recife, por R$ 900.000 - VivaReal",R$ 900,"Rua Aviador Severiano Lins, 140 - Boa Viagem, Recife - PE",
,-34.897066,,,,,,,136,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS855500-id-85321487/,,-8.109165,855500,"Apartamento na Rua Luís de Farias Barbosa, 86, Boa Viagem em Recife, por R$ 855.500 - VivaReal",R$ 750,"Rua Luís de Farias Barbosa, 86 - Boa Viagem, Recife - PE",
,-34.897066,,,,,,,136,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS852000-id-85321497/,,-8.109165,852000,"Apartamento na Rua Luís de Farias Barbosa, 86, Boa Viagem em Recife, por R$ 852.000 - VivaReal",R$ 750,"Rua Luís de Farias Barbosa, 86 - Boa Viagem, Recife - PE",
,-34.90316,,,,,,,144,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-144m2-venda-RS1400000-id-82503610/,,-8.116567,1400000,"Apartamento na Rua Padre Carapuceiro, 815, Boa Viagem em Recife, por R$ 1.400.000 - VivaReal",R$ 1.295,"Rua Padre Carapuceiro, 815 - Boa Viagem, Recife - PE",
,-34.899444,,,,,,,107,,,,R$ 764,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-107m2-venda-RS300000-id-84168400/,,-8.125759,300000,"Apartamento na Avenida Conselheiro Aguiar, 4406, Boa Viagem em Recife, por R$ 300.000 - VivaReal",R$ 578,"Avenida Conselheiro Aguiar, 4406 - Boa Viagem, Recife - PE",
,-34.900036,,,,,,,230,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-230m2-venda-RS860000-id-84562348/,,-8.130134,860000,"Apartamento na Rua dos Navegantes, 215, Boa Viagem em Recife, por R$ 860.000 - VivaReal",R$ 900,"Rua dos Navegantes, 215 - Boa Viagem, Recife - PE",
,-34.908357,,,,,,,74,,,,R$ 600,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-74m2-venda-RS265000-id-81809533/,,-8.142253,265000,"Apartamento na Rua João Cardoso Aíres, 438, Boa Viagem em Recife, por R$ 265.000 - VivaReal",R$ 500,"Rua João Cardoso Aíres, 438 - Boa Viagem, Recife - PE",
,-34.900493,,,,,,,149,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-149m2-venda-RS1100000-id-84088209/,,-8.115368,1100000,"Apartamento na Rua Félix de Brito e Melo, 19, Boa Viagem em Recife, por R$ 1.100.000 - VivaReal",R$ 1,"Rua Félix de Brito e Melo, 19 - Boa Viagem, Recife - PE",
,-34.901837,,,,,,,97,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS706000-id-84477529/,,-8.136865,706000,"Apartamento na Avenida Boa Viagem, 140, Boa Viagem em Recife, por R$ 706.000 - VivaReal",,"Avenida Boa Viagem, 140 - Boa Viagem, Recife - PE",
,-34.907087,,,,,,,42,,,,,https://www.vivareal.com.br/imovel/flat-2-quartos-boa-viagem-bairros-recife-com-garagem-42m2-venda-RS215000-id-86558419/,,-8.123779,215000,"Flat na Rua Coronel Anizío Rodrigues Coelho, 308, Boa Viagem em Recife, por R$ 215.000 - VivaReal",,"Rua Coronel Anizío Rodrigues Coelho, 308 - Boa Viagem, Recife - PE",
,-34.898649,,,,,,,149,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-149m2-venda-RS1030000-id-72815820/,,-8.116707,1030000,"Apartamento na Rua Félix de Brito e Melo, 202, Boa Viagem em Recife, por R$ 1.030.000 - VivaReal",,"Rua Félix de Brito e Melo, 202 - Boa Viagem, Recife - PE",
,-34.907093,,,,,,,86,,,,R$ 72,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-86m2-venda-RS270000-id-83635550/,,-8.139753,270000,"Apartamento na Rua Sá e Souza, 845, Boa Viagem em Recife, por R$ 270.000 - VivaReal",R$ 100,"Rua Sá e Souza, 845 - Boa Viagem, Recife - PE",
,-34.892522,,,,,,,137,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-137m2-venda-RS920000-id-84026134/,,-8.106508,920000,"Apartamento na Rua Aviador Severiano Lins, 20, Boa Viagem em Recife, por R$ 920.000 - VivaReal",R$ 1,"Rua Aviador Severiano Lins, 20 - Boa Viagem, Recife - PE",
,-34.888714,,,,,,,155,,,,R$ 7.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-155m2-venda-RS2550000-id-85251280/,,-8.108588,2550000,"Apartamento na Avenida Boa Viagem, 2000, Boa Viagem em Recife, por R$ 2.550.000 - VivaReal",R$ 1.450,"Avenida Boa Viagem, 2000 - Boa Viagem, Recife - PE",
,-34.888714,,,,,,,155,,,,R$ 7.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-155m2-venda-RS2399999-id-85251298/,,-8.108588,2399999,"Apartamento na Avenida Boa Viagem, 2000, Boa Viagem em Recife, por R$ 2.399.999 - VivaReal",R$ 1.450,"Avenida Boa Viagem, 2000 - Boa Viagem, Recife - PE",
,-34.897039,,,,,,,90,,,,R$ 1.470,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-90m2-venda-RS380000-id-76672632/,,-8.110229,380000,"Apartamento na Rua Ministro Nelsom Hungria, 159, Boa Viagem em Recife, por R$ 380.000 - VivaReal",R$ 694,"Rua Ministro Nelsom Hungria, 159 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS733000-id-85124743/,,-8.108419,733000,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 733.000 - VivaReal",,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,-34.899613,,,,,,,270,,,,,https://www.vivareal.com.br/imovel/apartamento-5-quartos-boa-viagem-bairros-recife-com-garagem-270m2-venda-RS680000-id-85578491/,,-8.128449,680000,"Apartamento na Rua dos Navegantes, 401, Boa Viagem em Recife, por R$ 680.000 - VivaReal",R$ 1.600,"Rua dos Navegantes, 401 - Boa Viagem, Recife - PE",
,-34.897259,,,,,,,136,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS820000-id-84363355/,,-8.108376,820000,"Apartamento na Rua Amaro Albino Pímentel, 36, Boa Viagem em Recife, por R$ 820.000 - VivaReal",R$ 1,"Rua Amaro Albino Pímentel, 36 - Boa Viagem, Recife - PE",
,-34.885347,,,,,,,180,,,,R$ 4.000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-180m2-venda-RS1000000-id-81415190/,,-8.101258,1000000,"Apartamento na Avenida Boa Viagem, Boa Viagem em Recife, por R$ 1.000.000 - VivaReal",R$ 900,"Avenida Boa Viagem - Boa Viagem, Recife - PE",
,-34.897323,,,,,,,120,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-120m2-venda-RS900000-id-77096932/,,-8.114823,900000,"Apartamento na Rua Antônio Falcão, Boa Viagem em Recife, por R$ 900.000 - VivaReal",,"Rua Antônio Falcão - Boa Viagem, Recife - PE",
,-34.899677,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2500000-id-84796561/,,-8.131528,2500000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.500.000 - VivaReal",R$ 1.500,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.911576,,,,,,,55,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-55m2-venda-RS285000-id-85451500/,,-8.136862,285000,"Apartamento na Rua Copacabana, 388, Boa Viagem em Recife, por R$ 285.000 - VivaReal",,"Rua Copacabana, 388 - Boa Viagem, Recife - PE",
,-34.893363,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1150000-id-78787724/,,-8.110726,1150000,"Apartamento na Rua Professor Rui Batista, 78, Boa Viagem em Recife, por R$ 1.150.000 - VivaReal",R$ 650,"Rua Professor Rui Batista, 78 - Boa Viagem, Recife - PE",
,-34.904952,,,,,,,150,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-150m2-venda-RS1600000-id-83700768/,,-8.144465,1600000,"Apartamento na Avenida Boa Viagem, 6396, Boa Viagem em Recife, por R$ 1.600.000 - VivaReal",,"Avenida Boa Viagem, 6396 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS925000-id-84505636/,,-8.109005,925000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 925.000 - VivaReal",R$ 1,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS830000-id-84505639/,,-8.109005,830000,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 830.000 - VivaReal",R$ 1,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.900021,,,,,,,39,,,,,https://www.vivareal.com.br/imovel/consultorio-boa-viagem-bairros-recife-com-garagem-39m2-venda-RS290000-id-83546800/,,-8.117923,290000,"Consultório na Rua Padre Carapuceiro, Boa Viagem em Recife, por R$ 290.000 - VivaReal",,"Rua Padre Carapuceiro - Boa Viagem, Recife - PE",
,-34.893363,,,,,,,135,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-135m2-venda-RS1120000-id-85503688/,,-8.110726,1120000,"Apartamento na Rua Professor Rui Batista, 78, Boa Viagem em Recife, por R$ 1.120.000 - VivaReal",,"Rua Professor Rui Batista, 78 - Boa Viagem, Recife - PE",
,-34.906971,,,,,,,128,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS925000-id-85808294/,,-8.140811,925000,"Apartamento na Rua Mario Souto Maior, 89, Boa Viagem em Recife, por R$ 925.000 - VivaReal",,"Rua Mario Souto Maior, 89 - Boa Viagem, Recife - PE",
,-34.906971,,,,,,,128,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS935500-id-85808947/,,-8.140811,935500,"Apartamento na Rua Mario Souto Maior, 89, Boa Viagem em Recife, por R$ 935.500 - VivaReal",,"Rua Mario Souto Maior, 89 - Boa Viagem, Recife - PE",
,-34.906971,,,,,,,128,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS899000-id-85809127/,,-8.140811,899000,"Apartamento na Rua Mario Souto Maior, 89, Boa Viagem em Recife, por R$ 899.000 - VivaReal",,"Rua Mario Souto Maior, 89 - Boa Viagem, Recife - PE",
,-34.901464,,,,,,,100,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-100m2-venda-RS620000-id-74349340/,,-8.114887,620000,"Apartamento na Rua Pedro Paes Mendonça, 120, Boa Viagem em Recife, por R$ 620.000 - VivaReal",R$ 600,"Rua Pedro Paes Mendonça, 120 - Boa Viagem, Recife - PE",
,-34.896076,,,,,,,81,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-81m2-venda-RS590000-id-86769697/,,-8.122141,590000,"Apartamento na Avenida Boa Viagem, Boa Viagem em Recife, por R$ 590.000 - VivaReal",,"Avenida Boa Viagem - Boa Viagem, Recife - PE",
,-34.896076,,,,,,,81,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-81m2-venda-RS585000-id-86770051/,,-8.122141,585000,"Apartamento na Avenida Boa Viagem, Boa Viagem em Recife, por R$ 585.000 - VivaReal",,"Avenida Boa Viagem - Boa Viagem, Recife - PE",
,-34.907724,,,,,,,125,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-125m2-venda-RS787500-id-86422676/,,-8.142733,787500,"Apartamento na Rua João Cardoso Aíres, 327, Boa Viagem em Recife, por R$ 787.500 - VivaReal",,"Rua João Cardoso Aíres, 327 - Boa Viagem, Recife - PE",
,-34.905716,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS815000-id-83885119/,,-8.141372,815000,"Apartamento na Rua Mario Souto Maior, 28, Boa Viagem em Recife, por R$ 815.000 - VivaReal",R$ 1,"Rua Mario Souto Maior, 28 - Boa Viagem, Recife - PE",
,-34.905716,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS820000-id-83885247/,,-8.141372,820000,"Apartamento na Rua Mario Souto Maior, 28, Boa Viagem em Recife, por R$ 820.000 - VivaReal",R$ 1,"Rua Mario Souto Maior, 28 - Boa Viagem, Recife - PE",
,-34.901219,,,,,,,134,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-134m2-venda-RS900000-id-83362354/,,-8.114898,900000,"Apartamento na Rua Pedro Paes Mendonça, 100, Boa Viagem em Recife, por R$ 900.000 - VivaReal",,"Rua Pedro Paes Mendonça, 100 - Boa Viagem, Recife - PE",
,-34.896921,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS868300-id-85514036/,,-8.109005,868300,"Apartamento na Rua Luís de Farias Barbosa, 36, Boa Viagem em Recife, por R$ 868.300 - VivaReal",,"Rua Luís de Farias Barbosa, 36 - Boa Viagem, Recife - PE",
,-34.895886,,,,,,,167,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-167m2-venda-RS1150000-id-83468080/,,-8.111214,1150000,"Apartamento na Rua Doutor Pedro de Melo Cahú, 150, Boa Viagem em Recife, por R$ 1.150.000 - VivaReal",R$ 900,"Rua Doutor Pedro de Melo Cahú, 150 - Boa Viagem, Recife - PE",
,-34.899694,,,,,,,217,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2300000-id-84604988/,,-8.13152,2300000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.300.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.909544,,,,,,,47,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-47m2-venda-RS275000-id-83886006/,,-8.133763,275000,"Apartamento na Rua Viriato Correia, 142, Boa Viagem em Recife, por R$ 275.000 - VivaReal",R$ 1,"Rua Viriato Correia, 142 - Boa Viagem, Recife - PE",
,-34.909544,,,,,,,47,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-47m2-venda-RS270000-id-83886053/,,-8.133763,270000,"Apartamento na Rua Viriato Correia, 142, Boa Viagem em Recife, por R$ 270.000 - VivaReal",R$ 1,"Rua Viriato Correia, 142 - Boa Viagem, Recife - PE",
,-34.909544,,,,,,,47,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-47m2-venda-RS280000-id-83886032/,,-8.133763,280000,"Apartamento na Rua Viriato Correia, 142, Boa Viagem em Recife, por R$ 280.000 - VivaReal",R$ 1,"Rua Viriato Correia, 142 - Boa Viagem, Recife - PE",
,-34.902257,,,,,,,132,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-132m2-venda-RS900000-id-83684429/,,-8.114485,900000,"Apartamento na Rua Pedro Paes Mendonça, 200, Boa Viagem em Recife, por R$ 900.000 - VivaReal",,"Rua Pedro Paes Mendonça, 200 - Boa Viagem, Recife - PE",
,-34.904952,,,,,,,158,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-158m2-venda-RS1600000-id-85233007/,,-8.144465,1600000,"Apartamento na Avenida Boa Viagem, 6396, Boa Viagem em Recife, por R$ 1.600.000 - VivaReal",,"Avenida Boa Viagem, 6396 - Boa Viagem, Recife - PE",
,-34.903942,,,,,,,151,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-151m2-venda-RS1380000-id-84282800/,,-8.13423,1380000,"Apartamento na Rua Doná Uzinha Nunes, Boa Viagem em Recife, por R$ 1.380.000 - VivaReal",R$ 1.000,"Rua Doná Uzinha Nunes - Boa Viagem, Recife - PE",
,-34.900212,,,,,,,95,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-95m2-venda-RS583364-id-84514246/,,-8.11551,583364,"Apartamento na Rua Félix de Brito e Melo, 52, Boa Viagem em Recife, por R$ 583.364 - VivaReal",,"Rua Félix de Brito e Melo, 52 - Boa Viagem, Recife - PE",
,-34.899531,,,,,,,120,,,,R$ 200,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-120m2-venda-RS400000-id-81626930/,,-8.121536,400000,"Apartamento na Rua Bruno Veloso, Boa Viagem em Recife, por R$ 400.000 - VivaReal",R$ 770,"Rua Bruno Veloso - Boa Viagem, Recife - PE",
,-34.8973,,,,,,,97,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS610000-id-76729073/,,-8.11473,610000,"Apartamento na Rua Antônio Falcão, Boa Viagem em Recife, por R$ 610.000 - VivaReal",,"Rua Antônio Falcão - Boa Viagem, Recife - PE",
